@relation dataset_z

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 numeric
@attribute col3 numeric
@attribute col4 numeric
@attribute col5 numeric
@attribute col6 numeric
@attribute col7 numeric
@attribute col8 numeric
@attribute col9 numeric
@attribute col10 numeric
@attribute col11 {nom_11_0,nom_11_1,nom_11_4,nom_11_2,nom_11_3}
@attribute col12 {nom_12_0,nom_12_1,nom_12_4,nom_12_2,nom_12_3}
@attribute class {class0,class2,class1}

@data
0.481336,0.753592,0.770398,0.786155,0.308144,0.034788,0.970668,0.95217,0.878906,0.373713,1.561236,nom_11_0,nom_12_1,class0
-1.370998,-0.829311,-1.58222,-0.787198,-1.511264,-1.659187,-1.821544,-1.805242,-1.459324,-1.049986,-1.144733,nom_11_0,nom_12_0,class0
0.46041,0.205846,-0.451798,-0.947551,0.190619,-0.604049,0.152949,-0.343446,-0.346179,-0.228545,-0.211311,nom_11_0,nom_12_1,class0
0.177519,-0.229534,-0.557053,0.186916,0.279501,-0.126492,0.343222,1.220872,-0.643826,0.521732,0.319895,nom_11_1,nom_12_1,class0
-0.351256,-0.347131,0.006757,-0.296653,-0.083236,-0.552833,0.080633,0.019115,-0.421797,-0.340106,-0.915074,nom_11_0,nom_12_0,class0
-0.634022,-0.448377,-0.963283,-0.626255,-0.684805,-0.280463,-0.291453,-0.513311,-1.093631,-1.030813,-0.228514,nom_11_0,nom_12_0,class0
-1.216425,-0.676955,-1.559604,-1.265296,-1.335157,-1.700528,-0.440799,-1.685462,-0.780445,-0.576633,-1.001939,nom_11_0,nom_12_0,class0
3.993298,3.060152,3.607286,3.319585,2.414422,2.627981,4.193023,2.47793,2.164896,3.043807,3.633464,nom_11_1,nom_12_2,class0
0.038358,0.653663,-0.13127,0.016889,0.147847,-0.130825,0.153214,-0.685641,-0.035961,-0.355932,-0.509032,nom_11_0,nom_12_0,class0
0.013893,-0.47522,0.200907,-0.581077,-0.118619,-0.578352,-0.728385,-0.253336,-0.281559,0.031352,0.528188,nom_11_1,nom_12_0,class0
-0.510524,-0.418308,-0.969368,-0.488948,0.016968,-0.226871,-0.505484,0.033059,-0.586883,0.476932,-0.217311,nom_11_0,nom_12_0,class0
-0.873571,-1.554822,-1.011171,-1.638052,-2.306723,-1.061978,-1.182135,-0.82375,-0.853047,-1.660773,-0.506631,nom_11_0,nom_12_0,class0
0.985752,0.737954,1.071213,0.858063,1.223686,0.363333,0.365475,0.600809,0.77571,0.771148,1.218961,nom_11_1,nom_12_0,class0
0.765737,0.566219,0.827804,1.28523,0.729059,1.115339,0.419601,0.64013,0.305261,1.179635,0.399943,nom_11_1,nom_12_1,class0
-0.990128,-1.035039,-1.339526,-0.838667,-0.871639,-1.051625,-0.239142,-0.849149,-1.601944,-0.800988,-1.039999,nom_11_0,nom_12_0,class0
-1.16568,-0.922712,-0.177618,-0.493312,-0.347531,-0.053634,0.389088,-0.168456,-0.469431,-0.47708,-0.232643,nom_11_0,nom_12_0,class0
1.125163,-0.250171,-0.039215,0.089805,0.470267,-0.372244,-0.423615,0.677296,0.083452,0.211303,-0.02823,nom_11_0,nom_12_1,class0
-1.205662,-0.838552,-1.037001,-1.053392,-1.393726,-1.256192,-1.467371,-1.81135,-1.433214,-1.148425,-0.586338,nom_11_0,nom_12_0,class0
-0.44186,-0.22766,-1.744872,-1.215351,-0.92131,-0.644119,-0.614207,-2.100194,-0.881653,-0.563147,-1.254787,nom_11_0,nom_12_0,class0
0.948219,0.456505,1.653004,0.49598,1.310696,1.131579,0.808965,0.818829,-0.272714,0.974213,0.538646,nom_11_1,nom_12_1,class0
-0.790746,-0.318351,-0.216122,-1.146552,-0.639263,-0.846699,-1.246877,-0.320468,-0.448632,-0.651903,-1.370938,nom_11_0,nom_12_0,class0
-1.103361,-1.269464,-1.217615,-0.623203,-1.285948,-1.181614,-1.679784,-1.550691,-1.018431,-1.863316,-1.804578,nom_11_0,nom_12_0,class0
0.108387,-0.564768,0.564461,-0.562523,0.543047,0.967957,0.267821,0.020914,-0.015365,0.284914,0.084219,nom_11_0,nom_12_0,class0
0.22853,-0.177403,-0.404376,-0.140721,0.729824,0.380298,0.469378,0.454428,0.030676,-0.121262,0.518724,nom_11_0,nom_12_0,class0
?,2.268656,1.321365,2.336293,1.012964,1.446359,1.433159,1.181297,1.542348,1.241303,0.943754,nom_11_1,nom_12_1,class0
0.036985,-0.355081,-0.09696,0.659843,1.0281,-0.099992,0.38972,-0.217183,0.066477,-0.134351,0.143122,nom_11_0,nom_12_1,class0
0.001269,0.7209,0.851313,0.991313,-0.062164,0.16587,0.623669,-0.075118,0.857525,0.276451,0.169548,nom_11_1,nom_12_1,class0
-1.525924,-1.53288,-2.260431,-1.791424,-2.429631,-2.035203,-1.509184,-1.863485,-1.764539,-1.849925,-2.417128,nom_11_0,nom_12_0,class0
1.077326,0.416934,0.89894,0.544358,1.139618,0.816063,0.696222,1.12073,0.853212,0.656905,-0.263356,nom_11_1,nom_12_1,class0
2.449549,2.685179,3.071758,3.388469,3.167256,3.230995,2.979785,2.500735,3.276295,2.843152,2.881912,nom_11_1,nom_12_2,class0
0.634335,1.132362,0.663794,0.727331,0.530853,1.46308,0.366147,0.867594,1.600449,0.732703,1.399157,nom_11_1,nom_12_1,class0
-0.472832,1.085618,0.466892,-0.187241,0.669485,1.044801,0.395211,0.802572,1.087335,1.132171,0.682952,nom_11_1,nom_12_1,class0
0.246269,-0.013695,0.29752,0.732944,0.48328,0.760097,0.167566,-1.01648,0.887232,0.865712,-0.233849,nom_11_0,nom_12_1,class0
-0.460265,-0.814508,-0.334222,-0.589022,-0.535108,-0.223102,0.628971,-0.217241,-0.594226,0.507453,-0.408312,nom_11_1,nom_12_0,class0
-1.647764,-2.085013,-1.106521,-1.647958,-1.115398,-1.853171,-1.600494,-1.387705,-2.071333,-2.069261,-2.396305,nom_11_0,nom_12_0,class0
-0.666924,0.713182,0.533217,0.171782,0.074604,-0.197456,-0.237121,0.476931,0.68959,-0.17241,-0.441203,nom_11_0,nom_12_0,class0
-1.413214,-2.361573,-1.412058,-2.171448,-2.367503,-1.891385,-1.53727,-1.900137,-1.140051,-0.991653,-1.197105,nom_11_0,nom_12_0,class0
0.234317,0.879017,0.857542,0.404269,0.057022,-0.777984,0.794349,0.707376,1.113306,-0.334393,0.64799,nom_11_1,nom_12_1,class0
0.415025,-0.750243,-1.150846,-1.590274,-1.347803,-1.492071,-0.492411,-0.478449,-0.791684,0.042578,-1.203634,nom_11_0,nom_12_0,class0
0.768429,-0.226785,0.25895,0.599245,0.408717,0.28891,0.393039,1.228923,0.701192,0.574188,0.483947,nom_11_0,nom_12_1,class0
0.700812,1.574489,0.824918,0.662163,1.43415,0.067657,0.519038,1.173511,0.631712,1.416541,0.662116,nom_11_1,nom_12_1,class0
-0.148948,-0.231515,-0.545907,-0.344643,0.667879,-0.090412,-0.504183,0.00061,-0.054049,-0.427077,-0.028319,nom_11_0,nom_12_0,class0
-0.544507,0.182393,-1.009055,-0.419645,-0.743818,-0.43237,-0.126584,-0.981922,-0.690876,-0.625872,-0.981185,nom_11_1,nom_12_0,class0
-0.357736,0.930714,1.13169,0.767793,0.018949,0.712032,0.857286,0.86946,1.089493,0.998133,0.338324,nom_11_1,nom_12_1,class0
0.463561,0.624532,-0.277587,0.182456,-0.020351,-0.09673,-0.250018,-0.301096,0.886113,0.713207,0.307047,nom_11_1,nom_12_0,class0
0.43676,-0.059815,-0.308049,0.049144,0.644989,-0.722705,-0.015182,0.341952,-0.54805,0.144338,-0.718192,nom_11_0,nom_12_0,class0
-0.175088,-0.251353,-0.717525,0.676327,-0.731718,-0.478174,-0.39315,-1.442431,-0.530536,-0.762208,-1.089397,nom_11_1,nom_12_0,class0
0.798659,0.644229,0.273398,1.155218,0.560911,0.780581,1.035643,0.207379,1.131016,1.199126,0.742889,nom_11_1,nom_12_1,class0
0.49203,1.089692,1.166416,2.148943,1.409505,0.338818,1.493396,1.808242,1.264348,1.216595,0.963331,nom_11_1,nom_12_1,class0
-0.271027,0.064311,-0.026829,-0.626437,-0.486211,0.430275,-0.505691,-0.176362,-0.776241,-0.521479,0.333585,nom_11_0,nom_12_0,class0
-0.236003,-0.553086,-0.288831,0.263212,0.212653,-0.237254,0.755311,-0.798442,-0.340967,-0.277181,-0.19681,nom_11_0,nom_12_1,class0
-0.016461,0.598587,-0.167917,0.544872,0.135121,0.019516,1.032567,-0.260753,0.855662,0.165731,-0.38345,nom_11_1,nom_12_0,class0
0.244581,-0.599855,-0.000396,0.241412,-0.225667,0.419324,1.024674,0.265894,0.234501,-0.402635,0.197696,nom_11_1,nom_12_1,class0
0.191434,0.614745,-0.281082,-0.950075,0.012035,0.112407,-0.177084,0.508884,0.547208,0.34054,-0.111482,nom_11_0,nom_12_1,class0
-0.666643,-0.613596,-0.912782,-0.329131,-0.190633,-0.611013,0.487022,-0.872123,-0.33306,-0.548761,-0.519337,nom_11_0,nom_12_0,class0
-0.156073,-0.206895,-1.0324,0.058584,-0.034741,0.184569,0.333301,0.277906,-1.160797,-0.20292,-0.408887,nom_11_0,nom_12_0,class0
?,0.716924,1.194172,1.466051,0.320058,0.715545,0.036828,0.382827,0.29186,1.285526,0.969652,nom_11_1,nom_12_1,class0
-0.45474,-0.08398,0.008894,0.341118,-0.678258,-0.179361,-1.379237,0.057206,-0.53413,0.002653,-0.221494,nom_11_0,nom_12_0,class0
0.056873,-0.732454,-0.852923,-0.705306,-0.660426,-0.883543,-0.475072,-0.509468,0.011497,-0.83689,-0.733176,nom_11_0,nom_12_0,class0
0.957099,0.640943,1.130747,1.07185,1.596863,1.328263,0.467242,1.553217,0.465743,1.593676,0.89201,nom_11_1,nom_12_1,class0
1.217628,0.747804,1.540173,0.722812,0.949277,1.017408,1.70693,0.690454,1.326693,1.60368,1.748144,nom_11_1,nom_12_1,class0
0.88883,1.26599,-0.138738,1.379068,0.642467,0.087894,0.926251,0.825264,0.831258,1.02653,1.089597,nom_11_1,nom_12_1,class0
0.946845,0.731785,0.144289,0.021405,1.550598,0.680621,0.607687,0.801146,0.38575,0.697241,0.453605,nom_11_1,nom_12_1,class0
-0.493425,-1.104745,-1.051323,-1.988536,-0.121744,-1.407081,-1.453099,-1.001423,-0.94842,0.180866,-0.178461,nom_11_0,nom_12_0,class0
-0.414505,-0.561377,-0.96682,-0.628556,-1.240096,-1.425935,-0.806942,-0.846282,-0.798464,-0.735401,-1.337421,nom_11_0,nom_12_0,class0
-0.159024,0.647008,0.169174,-0.122946,0.448398,0.973315,-0.044398,-0.126926,0.361265,0.608407,-0.009698,nom_11_1,nom_12_1,class0
1.433437,0.62372,1.287363,0.645561,0.853403,0.552852,1.205367,1.419415,1.104497,1.201373,1.155707,nom_11_1,nom_12_1,class0
3.945131,3.939642,4.353817,3.375326,3.543491,3.768166,4.162437,3.909594,4.373989,3.899309,3.450538,nom_11_1,nom_12_2,class1
1.346434,2.090152,0.120517,1.413961,0.346939,0.504466,0.902222,0.810552,1.129506,1.624705,0.899314,nom_11_1,nom_12_1,class0
-3.027236,-2.256506,-2.51372,-2.72273,-2.558023,-2.48931,-2.420167,-2.562662,-2.034326,-2.343429,-0.930401,nom_11_0,nom_12_0,class0
-0.21139,-1.338653,-0.847481,-0.495299,-0.124771,-0.827618,-1.337111,-0.934285,-0.673494,-0.033034,-1.226676,nom_11_1,nom_12_0,class0
0.748309,1.525233,0.483547,1.137605,1.364966,0.554629,1.15444,0.670581,2.191795,-0.581594,-0.544662,nom_11_0,nom_12_1,class0
-0.149574,0.042332,-0.191026,0.714955,0.788479,0.025242,-0.090741,-1.129613,0.50593,0.558153,-0.025608,nom_11_0,nom_12_0,class0
-0.812507,-0.767007,-0.431878,-1.580599,-1.165508,-0.559975,-0.117936,-1.059461,-1.014856,-1.223019,-0.85616,nom_11_0,nom_12_0,class0
1.048244,0.751277,0.617445,0.905338,0.843925,0.806601,1.428545,0.368297,0.759266,0.379228,0.511722,nom_11_1,nom_12_1,class0
-1.12726,-0.752058,-0.194332,0.183804,0.125899,0.009877,-0.568741,-0.285538,-0.147538,-0.766815,-0.420417,nom_11_0,nom_12_0,class0
0.363538,-0.068878,0.627634,0.308925,1.051252,0.299165,0.937427,-0.285405,0.305523,0.631963,0.498662,nom_11_0,nom_12_0,class0
0.015696,-0.518911,-0.147978,-0.182465,0.301667,1.017809,-0.691357,0.082319,-0.063446,0.977557,-0.041049,nom_11_0,nom_12_0,class0
-1.80551,-1.633327,-1.035408,-2.734565,-1.64281,-1.55244,-1.231282,-1.496392,-1.203248,-1.836374,-2.359931,nom_11_0,nom_12_0,class0
0.617874,0.886286,0.408045,0.249994,0.78342,0.681254,0.916337,0.97817,1.123652,1.074707,0.620636,nom_11_1,nom_12_1,class0
?,0.020192,-0.355097,0.348415,-0.181058,0.845256,-0.187267,-0.433863,-0.219457,0.37636,-0.25921,nom_11_1,nom_12_1,class0
-0.416126,-0.08945,-0.661056,-1.143163,-0.353388,-0.76547,-0.855582,-1.414487,-1.405236,-0.680127,0.14235,nom_11_0,nom_12_0,class0
1.212205,0.102158,0.91804,0.662541,1.438423,1.559227,0.835155,0.675532,0.243552,0.888407,1.02645,nom_11_1,nom_12_1,class0
0.376608,-0.664105,-0.803804,0.276567,-0.046765,0.324699,-1.087436,-0.729721,-0.300262,-0.175432,0.30042,nom_11_0,nom_12_0,class0
0.650506,0.269122,0.606327,-0.742117,0.937125,-0.000645,0.503889,0.287902,0.207285,0.877114,0.674597,nom_11_1,nom_12_1,class0
12.016976,10.830357,11.460998,11.073479,10.389635,10.436715,11.093502,11.362101,10.884007,11.044868,11.781026,nom_11_4,nom_12_4,class2
-1.065278,-1.535818,-0.631057,-1.225101,-0.506623,-0.083551,-0.505528,-0.678897,-0.380041,-1.125654,-0.465643,nom_11_0,nom_12_0,class0
0.579408,0.920493,0.756446,0.788097,1.383574,0.315846,1.258749,0.57647,0.560427,0.435986,0.917597,nom_11_1,nom_12_1,class0
0.715586,0.144186,-0.188662,1.250865,0.206008,0.079661,0.237534,0.671519,-0.143986,0.051008,0.063329,nom_11_1,nom_12_1,class0
-1.393676,-0.387242,-0.827039,-0.748392,-0.973248,-0.814179,-0.395466,-0.809121,-0.832295,-1.039628,-0.757134,nom_11_0,nom_12_0,class0
-0.807933,-1.433516,0.362763,-0.495154,0.212585,-0.66452,0.768412,0.030702,-0.425087,0.289768,-0.499827,nom_11_0,nom_12_1,class0
-2.899947,-2.844946,-3.010409,-3.061556,-3.322753,-3.56626,-2.287559,-2.63164,-2.845455,-2.175363,-1.351314,nom_11_0,nom_12_0,class0
?,-0.513652,-0.804109,-1.838872,0.042066,-0.313406,-0.707879,-0.686021,-0.218281,-0.480925,-0.837855,nom_11_0,nom_12_0,class0
0.282112,0.069286,-0.747211,0.565519,-0.509408,0.650033,-0.109976,-0.385332,-0.393399,0.134516,-0.007074,nom_11_0,nom_12_0,class0
-0.525266,-0.284214,-0.837879,0.063337,-0.217641,0.252687,0.11182,-0.246935,0.567946,-0.235356,0.049293,nom_11_1,nom_12_0,class0
-0.939607,-0.466921,-0.4599,-1.648532,-0.900959,-0.331882,-0.341206,-1.413199,-0.919001,-0.55305,-0.524473,nom_11_0,nom_12_0,class0
-1.688961,-1.00516,-1.124135,-1.879182,-1.333757,-0.542375,-1.79605,-0.822453,-1.3363,-1.290157,-1.404658,nom_11_0,nom_12_0,class0
-0.398971,-0.425545,-0.72264,-0.470169,-0.255136,-0.266014,-0.713681,-0.473509,0.287721,-0.377416,-0.440762,nom_11_0,nom_12_0,class0
0.539176,-0.076877,0.937031,1.195129,0.91203,0.479445,-0.11451,1.271923,1.154751,0.608023,0.822795,nom_11_1,nom_12_1,class0
1.626393,1.675778,2.779852,2.309671,2.257847,2.853037,1.662713,2.845476,2.177095,1.953613,1.888156,nom_11_1,nom_12_1,class0
1.215963,1.088889,1.323445,1.093875,1.045666,1.686686,1.18721,1.36115,1.801821,1.209073,1.143863,nom_11_1,nom_12_1,class0
0.736983,0.325546,0.842485,-0.156124,0.345991,0.832585,0.167241,0.058423,0.606735,0.24043,0.303653,nom_11_1,nom_12_1,class0
-0.205669,0.003321,-0.205031,-0.115983,0.084502,0.339824,0.145669,-0.132052,0.449372,-0.986469,-0.615942,nom_11_1,nom_12_1,class0
-1.113726,-1.138268,-1.398009,-0.424974,-1.211689,-0.188674,-1.556393,-0.990191,-0.648758,-0.893636,-0.751609,nom_11_0,nom_12_0,class0
-0.981388,-1.318098,-0.868032,-1.063262,-0.95169,-0.93479,-1.332609,0.116324,-0.913603,-0.723277,-1.220725,nom_11_0,nom_12_0,class0
0.59391,1.721625,0.933235,0.739369,0.953809,1.998195,1.133154,1.302973,0.920235,0.808339,1.407553,nom_11_1,nom_12_1,class0
1.708366,1.254769,2.015806,1.159026,0.801859,0.671815,1.177267,2.203133,0.993728,0.984273,2.213141,nom_11_1,nom_12_1,class0
-1.022715,-0.382517,-0.710912,-0.520669,-0.837075,-0.349504,-0.69118,-0.353314,-0.758076,-0.23899,-0.266644,nom_11_0,nom_12_0,class0
0.887661,1.280179,0.812557,0.497107,1.055787,0.256093,0.960455,0.534435,0.318848,1.461556,1.648723,nom_11_1,nom_12_0,class0
0.4956,0.97763,1.192281,0.978162,0.717777,-0.090817,0.615337,0.822102,0.206536,1.103503,1.555672,nom_11_1,nom_12_1,class0
-0.73943,-0.966386,-1.017374,-0.65932,-0.685572,-0.922706,-0.979147,-0.708153,-0.877505,-0.442504,-1.56275,nom_11_0,nom_12_0,class0
1.170914,1.236235,1.982006,0.672621,0.924568,1.415049,0.848164,0.665235,1.16039,1.318113,1.150893,nom_11_1,nom_12_1,class0
0.614821,0.485752,1.270733,0.305943,0.684279,0.433251,0.320357,0.926043,0.664512,0.760501,-0.160322,nom_11_1,nom_12_1,class0
0.725186,1.151992,0.031821,0.563647,1.509021,1.348736,0.629691,1.428763,-0.394423,0.718786,0.662403,nom_11_0,nom_12_1,class0
1.369951,1.208295,0.004834,1.036523,1.679911,1.539918,0.378508,1.004949,1.036448,1.5416,1.555161,nom_11_1,nom_12_1,class0
-0.171762,0.009313,0.84319,-0.661084,0.119135,0.438676,1.439831,0.046592,-0.046606,0.604034,1.290243,nom_11_1,nom_12_1,class0
-0.233777,-0.745864,-1.043298,-0.00259,-0.323025,0.772546,-0.090508,0.763221,-0.162261,0.243803,-0.137342,nom_11_0,nom_12_1,class0
-0.831798,-0.798756,-0.894098,0.037946,-1.53299,-0.998255,-1.472948,-0.41418,-1.185166,-0.834015,-0.928916,nom_11_0,nom_12_0,class0
?,-0.112582,-0.050403,-0.693982,0.06354,0.061338,0.05291,-0.398655,-0.33036,-0.647332,-0.405826,nom_11_0,nom_12_0,class0
-0.387919,-0.815152,0.040502,-0.03931,0.472869,-0.698108,-0.163914,-0.987891,-0.664359,-0.177334,-0.77988,nom_11_0,nom_12_0,class0
0.477745,-0.66119,-0.581415,-0.764582,-0.405162,-1.118747,-0.492195,-0.98958,-0.894636,-0.905182,0.572399,nom_11_0,nom_12_0,class0
0.758411,0.785606,-0.325865,-0.382619,0.029257,0.847821,0.949976,0.467646,-0.088464,0.311657,0.028054,nom_11_0,nom_12_1,class0
-0.050318,-0.673276,-0.823679,-0.666892,-0.319984,-0.677044,-0.863499,-0.786302,-0.610878,-0.583684,-0.391319,nom_11_0,nom_12_0,class0
0.322319,0.178563,-0.489479,-0.415435,0.174135,0.145798,-0.437411,0.554997,-0.694069,-0.437219,0.564133,nom_11_0,nom_12_0,class0
0.492388,0.279631,0.019679,0.694008,0.937303,0.151015,-0.76831,0.768912,0.028615,-0.180557,0.566481,nom_11_0,nom_12_1,class0
-3.205291,-3.012888,-2.46034,-3.271809,-3.163663,-3.02974,-3.236347,-2.565694,-2.191854,-2.764312,-2.272643,nom_11_0,nom_12_0,class0
0.753858,1.394783,0.843447,0.539703,0.796057,0.943917,1.001134,0.79976,1.398691,-0.48927,0.414267,nom_11_1,nom_12_1,class0
-0.80889,-0.047641,0.547086,-0.362169,0.244755,0.701673,1.23484,-0.087941,0.321661,0.850135,0.068705,nom_11_1,nom_12_1,class0
-0.150796,0.10246,-0.561371,0.118694,-0.724908,-0.18542,-0.051776,-0.337901,-0.587818,-0.287312,-0.083445,nom_11_1,nom_12_0,class0
1.413748,0.830608,0.936601,0.086828,0.342223,0.517778,0.786658,0.960908,0.595583,0.529639,0.602361,nom_11_1,nom_12_1,class0
-0.941025,-1.441225,-0.472186,-1.429596,-0.68253,-1.099973,-1.273565,-0.472437,-1.862728,-1.114218,-0.845099,nom_11_0,nom_12_0,class0
1.129125,0.488095,0.560556,0.045499,-0.392677,0.022793,0.81624,0.12184,-0.476605,-0.003291,-0.050438,nom_11_1,nom_12_0,class0
0.868203,0.970755,0.577116,1.5292,1.096702,0.794718,0.603213,1.727024,0.83293,1.144444,0.514796,nom_11_1,nom_12_1,class0
1.441157,1.159262,0.671982,1.510365,1.448451,2.201435,1.76072,1.856872,1.756594,1.518236,1.534531,nom_11_1,nom_12_1,class0
-0.73022,-0.22141,-1.17088,0.137261,-0.682023,-0.80824,-0.322011,-1.23339,-0.796769,-0.725433,-0.603812,nom_11_0,nom_12_0,class0
-1.536769,-1.857988,-0.732116,-1.537512,-1.905305,-1.090312,-1.52889,-1.374145,-0.965532,-1.785298,-0.541621,nom_11_0,nom_12_0,class0
-0.818121,-0.670343,-0.931252,-0.634314,-0.407861,-0.840281,-0.424312,-0.38945,-0.821503,-0.348105,0.758791,nom_11_0,nom_12_0,class0
-0.174773,1.062842,0.402908,0.496537,1.674392,-0.214052,0.665186,0.373448,0.891114,0.781267,0.888398,nom_11_1,nom_12_1,class0
0.607128,0.64827,0.613093,0.39541,1.329355,-0.07732,0.214773,0.863333,0.652852,0.579243,0.631941,nom_11_1,nom_12_0,class0
0.307185,-0.005841,0.071666,0.801714,-0.243465,1.374134,0.136231,0.787661,0.332034,-0.04566,-0.058602,nom_11_1,nom_12_1,class0
1.865295,0.897045,2.229018,2.137986,0.922338,0.534773,1.497846,1.085315,1.462065,1.550017,1.573788,nom_11_1,nom_12_1,class0
1.040707,1.440077,0.707922,1.248324,1.15397,1.288509,1.368689,1.914291,2.102017,1.741042,1.638164,nom_11_1,nom_12_1,class0
-0.32108,-0.243762,0.781781,0.375481,0.841022,0.504598,0.544479,0.178082,1.259535,0.303807,0.306914,nom_11_1,nom_12_1,class0
-1.081126,-1.199584,-1.238907,-1.097818,-0.263964,-1.107237,-1.522637,-0.156703,-0.776483,0.050805,-0.450632,nom_11_0,nom_12_0,class0
-0.911684,-0.622596,-1.202267,-0.769924,-1.14045,-0.957366,-0.58813,-0.543199,0.094915,-0.042445,-1.054061,nom_11_0,nom_12_0,class0
-0.72469,0.0199,-0.678606,-0.399416,-0.813458,0.104338,-0.250475,-0.232614,-0.535214,-1.038268,-0.509113,nom_11_0,nom_12_0,class0
0.22127,-0.228515,-0.386796,0.459201,1.063305,0.082559,1.232455,-0.097317,0.130915,0.401004,1.141346,nom_11_0,nom_12_0,class0
-0.532924,0.339397,0.228103,-0.28064,-0.091464,0.666449,0.909485,0.430311,0.757814,0.076842,1.003733,nom_11_1,nom_12_1,class0
-0.798406,-0.500338,-0.958271,0.11007,-0.984446,-0.638608,-0.653782,-0.234545,-0.955713,-0.224593,-0.664867,nom_11_0,nom_12_0,class0
-0.06645,-0.376133,0.506165,0.029723,-1.220278,-0.673953,-0.303947,0.093212,-0.495704,-0.501558,-0.406732,nom_11_0,nom_12_0,class0
0.802137,1.607568,1.979685,1.245506,1.354319,1.270553,1.411853,1.235014,1.358481,1.326246,1.601227,nom_11_1,nom_12_1,class0
2.676669,3.417816,2.796069,3.068263,2.552884,2.842194,3.145888,2.311628,2.535169,2.582127,3.021768,nom_11_2,nom_12_1,class0
-0.847465,0.429406,-0.437761,0.047636,0.307268,0.340767,0.771051,0.059945,1.167853,0.309282,0.617618,nom_11_0,nom_12_1,class0
-1.108123,-0.576949,-0.054604,0.646703,0.405493,-0.362473,-0.333351,-0.812729,0.101166,0.050769,-0.192294,nom_11_1,nom_12_0,class0
6.601581,4.968728,5.590323,4.902665,4.257776,5.552665,4.683612,5.140002,4.903123,5.555684,4.948027,nom_11_2,nom_12_2,class1
0.054819,-1.099757,-0.667136,-0.795025,-0.518694,-1.482468,-1.290579,-0.565807,-0.453603,-1.450457,-0.257551,nom_11_0,nom_12_0,class0
-0.562029,-0.302821,-0.61481,-0.150132,-0.158819,-0.802817,-1.302835,0.102018,0.012981,-0.375916,-0.278398,nom_11_0,nom_12_0,class0
1.750037,0.593443,1.925178,1.2937,0.593521,-0.266549,0.904122,0.647122,1.15026,0.411868,0.375504,nom_11_1,nom_12_1,class0
0.096977,0.474911,0.357407,0.740321,-0.627833,-0.189875,-0.639886,0.385894,0.185442,0.338754,0.164632,nom_11_0,nom_12_0,class0
0.162797,-0.0641,-0.590702,0.179518,-0.164633,-0.623643,0.434148,-0.349518,0.080853,0.822873,-0.180206,nom_11_0,nom_12_0,class0
-1.29647,-0.024872,0.66423,0.188891,-0.025602,-0.258988,-0.810553,0.716983,-0.281014,-0.09844,-1.1824,nom_11_0,nom_12_0,class0
0.698531,-0.338472,-0.473403,-0.980079,-1.068007,-0.464873,-0.591128,-0.951584,0.059499,-0.661614,-0.347594,nom_11_0,nom_12_0,class0
-0.030725,0.921676,0.80553,1.185201,0.839087,0.463858,0.361463,0.658606,0.854399,0.682408,0.454467,nom_11_1,nom_12_1,class0
-0.15171,-0.604506,-1.010074,-0.273875,0.164993,-0.694677,0.059701,0.280457,0.462188,0.79309,-0.32422,nom_11_0,nom_12_0,class0
0.448271,0.793742,0.008008,0.019657,0.099027,0.227112,0.504603,0.808219,-0.146844,0.630334,1.296118,nom_11_1,nom_12_1,class0
-0.209713,-0.136809,-0.067898,0.705991,-0.312831,0.332467,-0.297306,-0.048234,-0.281197,-0.073533,0.897552,nom_11_0,nom_12_1,class0
1.395956,1.235075,1.60158,1.651553,1.546517,1.300165,1.432162,1.176582,1.935966,1.552883,1.75526,nom_11_1,nom_12_1,class0
0.884855,0.507067,0.258157,-0.213013,0.253339,-0.266727,0.678388,0.071792,0.644259,0.638433,0.584503,nom_11_1,nom_12_1,class0
1.615381,1.329259,0.981969,0.838543,1.931373,1.896253,1.59042,1.011138,0.658396,1.715613,1.381321,nom_11_1,nom_12_1,class0
1.410788,0.938269,0.916002,0.502989,0.972872,1.787957,0.226774,0.815689,1.081305,1.071577,1.071001,nom_11_1,nom_12_1,class0
9.648747,9.529304,8.96262,9.703647,8.964355,10.045197,9.758688,9.59262,8.823206,9.609354,9.799038,nom_11_3,nom_12_4,class2
-1.005181,-0.644368,-0.274398,-1.082226,-0.018274,-0.333494,0.485476,0.161102,-0.533088,0.0505,0.464229,nom_11_0,nom_12_0,class0
2.80097,1.492155,2.469806,2.155594,3.315594,2.507806,1.596185,3.005358,1.996768,2.479363,2.182661,nom_11_1,nom_12_1,class0
1.558817,0.361405,-0.095458,0.949713,1.090734,1.698809,0.776145,1.111834,1.360824,0.357342,0.809006,nom_11_0,nom_12_1,class0
1.184304,0.446047,0.835177,1.014025,0.292396,1.267307,0.429686,1.888432,1.601018,0.388265,0.767142,nom_11_1,nom_12_1,class0
-0.495626,0.412488,-0.239856,0.11822,-0.316557,-0.719634,-0.162973,-0.82697,-0.406882,-0.165141,-1.028779,nom_11_0,nom_12_0,class0
0.044098,0.408389,0.919468,1.627049,0.305784,1.280466,1.220531,1.374707,1.430933,0.754255,1.252832,nom_11_1,nom_12_1,class0
-0.227618,-0.502131,-0.759957,-1.034882,-0.318144,0.387335,-0.083682,-0.448616,0.189992,-0.290468,0.251866,nom_11_0,nom_12_0,class0
